ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15-24",,2012,131.493,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 25+",,2012,240.301,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15+",,2011,898.231,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15-24",,2011,307.654,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 25+",,2011,590.577,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15+",,2011,526.795,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15-24",,2011,184.733,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 25+",,2011,342.062,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15+",,2011,371.436,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15-24",,2011,122.921,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 25+",,2011,248.515,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15+",,2010,912.562,Adjusted,,,
